video_name,dur,W,H,FPS,f0,f,f0_sess,student_codes,bbox_gt,act_gt,fn_gt,bbox_alg,act_alg,fn_alg,cf_label,IOU
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5418,858,480,30,17370,30,162540,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :499.0-232.5-139.5-118.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5419,858,480,30,17400,30,162570,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :499.0-231.0-139.0-119.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5420,858,480,30,17430,30,162600,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :501.5-235.5-137.0-114.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5421,858,480,30,17460,30,162630,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :501.5-235.5-137.0-114.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5422,858,480,30,17490,30,162660,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :504.0-240.0-135.0-110.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5423,858,480,30,17520,30,162690,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :503.0-238.5-136.0-113.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5424,858,480,30,17550,30,162720,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :503.0-238.5-136.0-113.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5425,858,480,30,17580,30,162750,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :502.0-237.0-137.0-116.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5426,858,480,30,17610,30,162780,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :503.0-236.5-135.0-116.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5427,858,480,30,17640,30,162810,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :503.0-236.5-135.0-116.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5428,858,480,30,17670,30,162840,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :504.0-236.0-133.0-116.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5429,858,480,30,17700,30,162870,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :503.0-235.5-134.5-117.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5430,858,480,30,17730,30,162900,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :503.0-235.5-134.5-117.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5431,858,480,30,17760,30,162930,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :502.0-235.0-136.0-118.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5432,858,480,30,17790,30,162960,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :503.5-237.5-134.5-115.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5433,858,480,30,17820,30,162990,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :503.5-237.5-134.5-115.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5434,858,480,30,17850,30,163020,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :505.0-240.0-133.0-112.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5435,858,480,30,17880,30,163050,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :502.5-236.0-135.5-116.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5436,858,480,30,17910,30,163080,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :502.5-236.0-135.5-116.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5437,858,480,30,17940,30,163110,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :500.0-232.0-138.0-120.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5438,858,480,30,17970,30,163140,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.5-232.5-139.5-120.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5439,858,480,30,18000,30,163170,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.5-232.5-139.5-120.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5440,858,480,30,18030,30,163200,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.0-233.0-141.0-120.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5441,858,480,30,18060,30,163230,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.0-234.0-140.5-117.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5442,858,480,30,18090,30,163260,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.0-234.0-140.5-117.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5443,858,480,30,18120,30,163290,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.0-235.0-140.0-115.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5444,858,480,30,18150,30,163320,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :496.5-235.5-140.5-115.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5445,858,480,30,18180,30,163350,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :496.5-235.5-140.5-115.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5446,858,480,30,18210,30,163380,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :496.0-236.0-141.0-115.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5447,858,480,30,18240,30,163410,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.5-235.0-139.5-116.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5448,858,480,30,18270,30,163440,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.5-235.0-139.5-116.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5449,858,480,30,18300,30,163470,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :499.0-234.0-138.0-118.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5450,858,480,30,18330,30,163500,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.5-234.5-138.5-117.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5451,858,480,30,18360,30,163530,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.5-234.5-138.5-117.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5452,858,480,30,18390,30,163560,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.0-235.0-139.0-117.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5453,858,480,30,18420,30,163590,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.5-236.0-138.5-115.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5454,858,480,30,18450,30,163620,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.5-236.0-138.5-115.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5455,858,480,30,18480,30,163650,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :499.0-237.0-138.0-114.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5456,858,480,30,18510,30,163680,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :499.5-237.5-137.5-113.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5457,858,480,30,18540,30,163710,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :499.5-237.5-137.5-113.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5458,858,480,30,18570,30,163740,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :500.0-238.0-137.0-113.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5459,858,480,30,18600,30,163770,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :499.5-238.0-138.5-113.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5460,858,480,30,18630,30,163800,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :499.5-238.0-138.5-113.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5461,858,480,30,18660,30,163830,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :499.0-238.0-140.0-114.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5462,858,480,30,18690,30,163860,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.0-236.0-141.0-116.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5463,858,480,30,18720,30,163890,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.0-236.0-141.0-116.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5464,858,480,30,18750,30,163920,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.0-234.0-142.0-118.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5465,858,480,30,18780,30,163950,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :496.0-234.5-143.0-116.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5466,858,480,30,18810,30,163980,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :496.0-234.5-143.0-116.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5467,858,480,30,18840,30,164010,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :495.0-235.0-144.0-115.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5468,858,480,30,18870,30,164040,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.5-237.0-142.5-112.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5469,858,480,30,18900,30,164070,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.5-237.0-142.5-112.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5470,858,480,30,18930,30,164100,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :500.0-239.0-141.0-110.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5471,858,480,30,18960,30,164130,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.5-241.5-146.5-109.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5472,858,480,30,18990,30,164160,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :498.5-241.5-146.5-109.5,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_06-07_30fps.mp4,5473,858,480,30,19020,30,164190,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :497.0-244.0-152.0-109.0,no_typing :no_typing :no_typing :typing,0 :0 :0 :30,TN:TN:TN:FP,0.0: 0.0: 0.0: 0.0
